"STATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00451233","2022-03-23",,,,,"1.3",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","5.0",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2022-03-24",,,,,"10.9",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","-0.6",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2022-03-25",,,,,"1.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","-0.6",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2022-03-26",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","3.9",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2022-03-28","    2",",,7","0.5",",,7",,,"0.0",",,7,","0.0",",,7,","16.1",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2022-03-29",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","6.1",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2022-03-30",,,,,"4.1",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","2.8",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2022-03-31",,,,,"13.7",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","-0.6",",,7","1.1",",,7,0800",,,,,,
"USC00451233","2022-04-01",,,,,"4.3",",,7,0800","0.0",",,7,","0.0",",,7,","5.0",",,7","-0.6",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2022-04-02",,,,,"5.8",",,7,0800","0.0",",,7,","0.0",",,7,","8.9",",,7","1.7",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2022-04-03",,,,,"1.3",",,7,0800","0.0",",,7,","0.0",",,7,","8.9",",,7","2.2",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2022-04-04",,,,,"47.8",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","2.8",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2022-04-05",,,,,"9.1",",,7,0800","0.0",",,7,","0.0",",,7,","3.3",",,7","0.0",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2022-04-07","    2",",,7","0.8",",,7",,,"0.0",",,7,0800","0.0",",,7,0800","17.8",",,7","-1.7",",,7","16.7",",,7,0800",,,,,,
"USC00451233","2022-04-08",,,,,"8.6",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","18.9",",,7","4.4",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2022-04-09",,,,,"29.5",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","6.7",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2022-04-10",,,,,"25.1",",,7,0800","119.0",",,7,0800","127.0",",,7,0800","3.3",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2022-04-11",,,,,"11.2",",,7,0800","30.0",",,7,0800","127.0",",,7,0800","1.7",",,7","-1.7",",,7","-1.7",",,7,0800",,,,,,
"USC00451233","2022-04-12",,,,,"6.6",",,7,0800","10.0",",,7,0800","102.0",",,7,0800","2.8",",,7","-1.7",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2022-04-13",,,,,"5.3",",,7,0800","0.0",",,7,0800","102.0",",,7,0800","1.7",",,7","-2.2",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2022-04-14",,,,,"1.8",",,7,0800","41.0",",,7,0800","127.0",",,7,0800","3.9",",,7","-2.2",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2022-04-15",,,,,"4.8",",,7,0800","0.0",",,7,0800","102.0",",,7,0800","2.8",",,7","-1.7",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2022-04-16",,,,,"0.3",",,7,0800","0.0",",,7,0800","76.0",",,7,0800","3.9",",,7","-1.7",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2022-04-17",,,,,"4.6",",,7,0800","0.0",",,7,0800","51.0",",,7,0800","6.1",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2022-04-18",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","9.4",",,7","0.0",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2022-04-19",,,,,"23.9",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.3",",,7","0.0",",,7","0.6",",,7,0800",,,,,,
"USC00451233","2022-04-20",,,,,"1.8",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","6.7",",,7","-1.1",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2022-04-21",,,,,"5.1",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","7.8",",,7","-0.6",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2022-04-22",,,,,"4.1",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","9.4",",,7","1.7",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2022-04-23",,,,,"5.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.3",",,7","3.3",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2022-04-24",,,,,"25.4",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","16.7",",,7","2.2",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2022-04-25",,,,,"5.6",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","16.7",",,7","5.0",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2022-04-26",,,,,"15.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.3",",,7","2.2",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2022-04-27",,,,,"14.2",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","6.1",",,7","1.7",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2022-04-28",,,,,"4.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.3",",,7","0.6",",,7","1.1",",,7,0800",,,,,,
"USC00451233","2022-04-29",,,,,"8.9",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.9",",,7","1.1",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2022-04-30",,,,,"11.4",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","10.0",",,7","3.9",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2022-05-01",,,,,"4.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","10.0",",,7","4.4",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2022-05-02",,,,,"9.7",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","12.8",",,7","5.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2022-05-03",,,,,"17.8",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","7.8",",,7","4.4",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2022-05-04",,,,,"2.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","9.4",",,7","3.9",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2022-05-05",,,,,"3.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","16.1",",,7","4.4",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2022-05-06",,,,,"21.8",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","7.2",",,7","3.9",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2022-05-07",,,,,"53.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.3",",,7","2.8",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2022-05-08",,,,,"7.4",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","7.8",",,7","1.1",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2022-05-09",,,,,"8.9",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","6.1",",,7","1.1",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2022-05-10",,,,,"11.4",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","7.8",",,7","1.1",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2022-05-11",,,,,"2.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","9.4",",,7","1.1",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2022-05-12",,,,,"8.1",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","12.2",",,7","2.2",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2022-05-13",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","12.8",",,7","2.2",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2022-05-14",,,,,"10.4",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","10.6",",,7","4.4",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2022-05-15",,,,,"4.6",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","11.7",",,7","6.7",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-05-16",,,,,"39.1",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","12.8",",,7","8.3",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2022-05-17",,,,,"8.1",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","10.6",",,7","2.8",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2022-05-18",,,,,"5.8",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","11.1",",,7","3.9",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2022-05-19",,,,,"23.9",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.3",",,7","2.2",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2022-05-20",,,,,"4.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","7.8",",,7","1.7",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2022-05-21",,,,,"0.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","10.0",",,7","1.7",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2022-05-22",,,,,"1.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","15.0",",,7","2.2",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2022-05-23",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","18.3",",,7","7.8",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2022-05-24",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","15.0",",,7","6.1",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2022-05-25",,,,,"9.1",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","14.4",",,7","5.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-05-26",,,,,"0.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","11.1",",,7","6.7",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2022-05-27",,,,,"30.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.8",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2022-05-28",,,,,"9.7",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","11.1",",,7","6.7",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2022-05-29",,,,,"12.2",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","12.8",",,7","6.1",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2022-05-30",,,,,"30.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","7.8",",,7","5.0",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2022-05-31",,,,,"0.5",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.9",",,7","5.0",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2022-06-01",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","18.3",",,7","6.1",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2022-06-02",,,,,"5.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","21.7",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-06-03",,,,,"3.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","20.0",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-06-04",,,,,"17.5",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","15.0",",,7","8.9",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2022-06-05",,,,,"14.2",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","16.7",",,7","10.6",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2022-06-06",,,,,"25.4",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","13.9",",,7","5.6",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2022-06-07",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","12.2",",,7","5.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2022-06-08",,,,,"1.8",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","22.2",",,7","5.6",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2022-06-09",,,,,"0.8",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.2",",,7","5.6",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2022-06-10",,,,,"52.8",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","13.9",",,7","11.7",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2022-06-11",,,,,"19.6",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","15.6",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-06-12",,,,,"3.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","16.1",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2022-06-13",,,,,"17.5",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","8.9",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2022-06-14",,,,,"17.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","9.4",",,7","4.4",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2022-06-15",,,,,"1.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","10.0",",,7","4.4",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2022-06-16",,,,,"0.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","13.3",",,7","7.8",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2022-06-17",,,,,"1.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","14.4",",,7","8.3",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2022-06-18",,,,,"17.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","10.0",",,7","7.2",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2022-06-19",,,,,"3.6",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","11.7",",,7","7.8",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2022-06-20",,,,,"1.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","12.8",",,7","7.8",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2022-06-21",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","13.9",",,7","7.8",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2022-06-22",,,,,"0.5",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","20.6",",,7","8.3",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2022-06-23",,,,,"1.8",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","15.0",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2022-06-24",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.2",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2022-06-25",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","21.1",",,7","5.6",",,7","20.6",",,7,0800",,,,,,
"USC00451233","2022-06-26",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","5.6",",,7","20.6",",,7,0800",,,,,,
"USC00451233","2022-06-27",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","30.6",",,7","16.7",",,7","20.0",",,7,0800",,,,,,
"USC00451233","2022-06-28",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","31.1",",,7","10.6",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-06-29",,,,,"4.6",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.8",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-06-30",,,,,"1.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","13.9",",,7","8.3",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2022-07-01",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","19.4",",,7","8.3",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2022-07-03","    2",",,7","3.3",",,7",,,"0.0",",,7,0800","0.0",",,7,0800","21.1",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2022-07-04",,,,,"6.4",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","10.6",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2022-07-05",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.8",",,7","8.9",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2022-07-06",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","21.1",",,7","8.9",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2022-07-07",,,,,"1.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","18.3",",,7","12.2",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2022-07-08",,,,,"0.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","20.6",",,7","12.8",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2022-07-09",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","19.4",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-07-10",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","20.6",",,7","10.6",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2022-07-11",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","20.0",",,7","11.1",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2022-07-14","    3",",,7","0.0",",,7",,,"0.0",",,7,0800","0.0",",,7,0800","19.4",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2022-07-15",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","22.2",",,7","9.4",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2022-07-16",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23.3",",,7","10.0",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2022-07-17",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.8",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-07-18",,,,,"2.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.8",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2022-07-19",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.2",",,7","9.4",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2022-07-20",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23.3",",,7","11.1",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2022-07-21",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","25.0",",,7","12.8",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2022-07-22",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","25.0",",,7","11.1",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2022-07-23",,,,,"0.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","20.0",",,7","10.6",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2022-07-24",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.8",",,7","10.6",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2022-07-25",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","24.4",",,7","12.8",",,7","23.9",",,7,0800",,,,,,
"USC00451233","2022-07-26",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","27.8",",,7","13.3",",,7","16.7",",,7,0800",,,,,,
"USC00451233","2022-07-27",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","31.1",",,7","16.7",",,7","17.2",",,7,0800",,,,,,
"USC00451233","2022-07-28",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.9",",,7","17.2",",,7","17.8",",,7,0800",,,,,,
"USC00451233","2022-07-29",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","30.0",",,7","17.2",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2022-07-30",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","30.6",",,7","17.8",",,7","17.8",",,7,0800",,,,,,
"USC00451233","2022-07-31",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","31.7",",,7","16.7",",,7","29.4",",,7,0800",,,,,,
"USC00451233","2022-08-01",,,,,"0.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","31.7",",,7","16.7",",,7","22.2",",,7,0800",,,,,,
"USC00451233","2022-08-02",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","26.7",",,7","12.2",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2022-08-03",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23.3",",,7","11.1",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2022-08-04",,,,,"3.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23.3",",,7","11.1",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2022-08-05",,,,,"0.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23.3",",,7","7.8",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2022-08-06",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23.3",",,7","7.8",",,7","20.6",",,7,0800",,,,,,
"USC00451233","2022-08-07",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23.9",",,7","8.3",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2022-08-08",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","30.0",",,7","5.6",",,7","17.8",",,7,0800",,,,,,
"USC00451233","2022-08-09",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","14.4",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2022-08-10",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","21.7",",,7","13.3",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2022-08-11",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","16.7",",,7","12.2",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2022-08-12",,,,,"0.5",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","22.8",",,7","12.2",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2022-08-13",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","22.8",",,7","12.2",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2022-08-14",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","15.6",",,7","10.6",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2022-08-15",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","26.1",",,7","11.7",",,7","20.6",",,7,0800",,,,,,
"USC00451233","2022-08-16",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","24.4",",,7","12.2",",,7","20.6",",,7,0800",,,,,,
"USC00451233","2022-08-17",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","24.4",",,7","13.9",",,7","17.2",",,7,0800",,,,,,
"USC00451233","2022-08-18",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","17.2",",,7","21.1",",,7,0800",,,,,,
"USC00451233","2022-08-19",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","17.2",",,7","18.9",",,7,0800",,,,,,
"USC00451233","2022-08-20",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","13.3",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2022-08-21",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","27.8",",,7","15.0",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2022-08-22",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","24.4",",,7","14.4",",,7","16.1",",,7,0800",,,,,,
"USC00451233","2022-08-23",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","26.1",",,7","13.3",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2022-08-24",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23.9",",,7","12.8",",,7","22.2",",,7,0800",,,,,,
"USC00451233","2022-08-25",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","26.7",",,7","16.1",",,7","16.1",",,7,0800",,,,,,
"USC00451233","2022-08-26",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","12.8",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2022-08-27",,,,,"2.3",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","10.0",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2022-08-28",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","27.8",",,7","10.0",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2022-08-29",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","19.4",",,7","10.0",",,7","16.7",",,7,0800",,,,,,
"USC00451233","2022-08-30",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","25.0",",,7","13.3",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2022-08-31",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","29.4",",,7","14.4",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2022-09-01",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","13.3",",,7","16.1",",,7,0800",,,,,,
"USC00451233","2022-09-02",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","28.3",",,7","13.3",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2022-09-03",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","27.2",",,7","11.7",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2022-09-04",,,,,"0.0",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","17.2",",,7","11.1",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2022-09-05",,,,,"5.6",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","21.7",",,7","8.9",",,7","11.7",",,7,0800",,,,,,
